review_id,viewer_id,movie_id,rating,review_text,sentiment,review_date
REV1487,VWR1434,MOV009,3,terrible pacing ngl,Neutral,2025-05-18
REV1488,VWR0149,MOV059,3,,Neutral,2025-04-15
REV1489,VWR0216,MOV042,3,idk why people like this,Neutral,2025-10-22
REV1490,VWR0338,MOV041,1,ending felt rushed tbh,Negative,2025-07-11
REV1491,VWR1080,MOV002,4,galaxy burn is the best thing ever 💯,Positive,2025-07-01
REV1492,VWR0585,MOV033,1,love it,Negative,2025-10-18
REV1493,VWR0752,MOV039,5,音楽 was good,Positive,2025-04-19
REV1494,VWR0677,MOV024,3,love it,Neutral,2025-03-19
REV1495,VWR0500,MOV030,1,,negative,2025-12-15
REV1496,VWR0842,MOV035,1,so good!,Negative,2025-02-27
REV1497,VWR0720,MOV060,4,terrible pacing ngl,Positive,2025-12-21
REV1498,VWR0585,MOV059,1,subtitles broken again,Negative,2025-03-05
REV1499,VWR0022,MOV018,1,so good!,Negative,2025-09-25
REV1500,VWR0104,MOV043,5,subtitles broken again,Positive,2025-03-17
REV1501,VWR0506,MOV024,4,subtitles broken again,Positive,2025-07-20
REV1502,VWR1200,MOV054,4,THIS SHOW IS INSANE 🔥,Positive,2025-01-26
REV1503,VWR1116,MOV007,2,subtitles broken again,Negative,2025-06-24
REV1504,VWR0907,MOV030,4,,Positive,2025-03-13
REV1505,VWR0770,MOV054,1,THIS SHOW IS INSANE 🔥,Negative,2025-06-15
REV1506,VWR1000,MOV060,3,ending felt rushed tbh,Neutral,2025-08-27
REV1507,VWR0709,MOV032,3,subtitles broken again,neutral,2025-10-27
REV1508,VWR1024,MOV053,3,NULL,Neutral,2025-06-27
REV1509,VWR0327,MOV052,3,terrible pacing ngl,Neutral,2025-12-26
REV1510,VWR1368,MOV028,2,love it,Negative,2025-01-10
REV1511,VWR0931,MOV053,4,love it,Positive,2025-03-04
REV1512,VWR0809,MOV049,2,idk why people like this,Negative,2025-11-03
REV1513,VWR0046,MOV015,4,音楽 was good,Positive,2025-02-23
REV1514,VWR0849,MOV021,4,why is the app crashing?,Positive,2025-10-10
REV1515,VWR1067,MOV032,3,THIS SHOW IS INSANE 🔥,Neutral,2025-01-06
REV1516,VWR0339,MOV007,5,terrible pacing ngl,Positive,2025-08-19
REV1517,VWR0662,MOV036,5,meh,Positive,2025-08-12
REV1518,VWR1462,MOV045,1,ending felt rushed tbh,Negative,2025-10-06
REV1519,VWR0980,MOV044,5,love it,Positive,2025-09-28
REV1520,VWR0748,MOV053,1,so good!,Negative,2025-01-02
REV1521,VWR1187,MOV008,2,love it,Negative,2025-08-10
REV1522,VWR0151,MOV055,4,why is the app crashing?,Positive,2025-10-10
REV1523,VWR0566,MOV034,1,why is the app crashing?,Negative,2025-03-16
REV1524,VWR1429,MOV007,4,so good!,Positive,2025-09-08
REV1525,VWR0131,MOV037,4,love it,Positive,2025-03-28
REV1526,VWR0465,MOV008,3,terrible pacing ngl,Neutral,2025-05-25
REV1527,VWR0343,MOV046,1,meh,negative,2025-09-23
REV1528,VWR0532,MOV003,1,so good!,Negative,2025-01-12
REV1529,VWR0819,MOV047,5,love it,Positive,2025-01-13
REV1530,VWR0819,MOV003,2,so good!,Negative,2025-12-24
REV1531,VWR1092,MOV044,1,meh,Negative,2025-07-30
REV1532,VWR0624,MOV042,2,音楽 was good,Negative,2025-11-12
REV1533,VWR0467,MOV056,4,terrible pacing ngl,Positive,2025-01-17
REV1534,VWR0431,MOV015,5,so good!,Positive,2025-07-02
REV1535,VWR0284,MOV030,5,meh,Positive,2025-08-04
REV1536,VWR0515,MOV037,2,idk why people like this,Negative,2025-10-01
REV1537,VWR0230,MOV046,1,terrible pacing ngl,Negative,2025-03-13
REV1538,VWR0146,MOV017,4,idk why people like this,Positive,2025-04-23
REV1539,VWR1038,MOV042,1,音楽 was good,Negative,2025-08-14
REV1540,VWR1026,MOV003,3,love it,Neutral,2025-03-16
REV1541,VWR0009,MOV008,1,,Negative,2025-09-14
REV1542,VWR1061,MOV058,3,so good!,Neutral,2025-01-30
REV1543,VWR0973,MOV031,2,subtitles broken again,Negative,2025-08-19
REV1544,VWR0248,MOV031,1,terrible pacing ngl,Negative,2025-11-02
REV1545,VWR0742,MOV039,4,so good!,Positive,2025-02-10
REV1546,VWR1093,MOV046,3,meh,Neutral,2025-12-22
REV1547,VWR0292,MOV031,5,音楽 was good,Positive,2025-01-08
REV1548,VWR1325,MOV050,4,ending felt rushed tbh,Positive,2025-09-09
REV1549,VWR0337,MOV047,3,subtitles broken again,Neutral,2025-11-01
REV1550,VWR0491,MOV042,4,galaxy burn is the best thing ever 💯,Positive,2025-11-16
REV1551,VWR0791,MOV040,3,ending felt rushed tbh,Neutral,2025-09-09
REV1552,VWR0261,MOV030,4,so good!,positive,2025-09-07
REV1553,VWR0974,MOV060,3,音楽 was good,Neutral,2025-03-01
REV1554,VWR0227,MOV045,1,subtitles broken again,Negative,2025-06-03
REV1555,VWR0148,MOV013,3,THIS SHOW IS INSANE 🔥,Neutral,2025-09-18
REV1556,VWR0387,MOV044,3,,Neutral,2025-08-30
REV1557,VWR0578,MOV007,3,galaxy burn is the best thing ever 💯,Neutral,2025-03-03
REV1558,VWR1146,MOV005,1,terrible pacing ngl,Negative,2025-08-11
REV1559,VWR0261,MOV054,2,音楽 was good,Negative,2025-05-22
REV1560,VWR1395,MOV058,5,THIS SHOW IS INSANE 🔥,Positive,2025-02-07
REV1561,VWR0433,MOV007,4,galaxy burn is the best thing ever 💯,Positive,2025-03-17
REV1562,VWR0683,MOV054,1,terrible pacing ngl,Negative,2025-06-14
REV1563,VWR1005,MOV012,1,so good!,Negative,2025-11-26
REV1564,VWR1428,MOV031,3,love it,Neutral,2025-04-29
REV1565,VWR0715,MOV052,4,meh,Positive,2025-08-17
REV1566,VWR1324,MOV052,2,ending felt rushed tbh,Negative,2025-03-02
REV1567,VWR1198,MOV025,2,meh,Negative,2025-02-23
REV1568,VWR0001,MOV059,2,THIS SHOW IS INSANE 🔥,Negative,2025-12-14
REV1569,VWR0715,MOV049,3,meh,neutral,2025-06-05
REV1570,VWR0009,MOV038,1,meh,Negative,2025-09-09
REV1571,VWR0242,MOV009,2,love it,Negative,2025-04-08
REV1572,VWR0844,MOV030,4,idk why people like this,Positive,2025-08-14
REV1573,VWR0322,MOV031,5,terrible pacing ngl,Positive,2025-02-13
REV1574,VWR0553,MOV040,2,音楽 was good,Negative,2025-10-29
REV1575,VWR0454,MOV022,2,ending felt rushed tbh,Negative,2025-12-16
REV1576,VWR0575,MOV027,2,THIS SHOW IS INSANE 🔥,Negative,2025-04-13
REV1577,VWR1060,MOV004,2,terrible pacing ngl,Negative,2025-09-24
REV1578,VWR0513,MOV030,3,,Neutral,2025-07-16
REV1579,VWR0630,MOV012,4,galaxy burn is the best thing ever 💯,Positive,2025-03-28
REV1580,VWR1483,MOV037,3,terrible pacing ngl,Neutral,2025-03-03
REV1581,VWR1009,MOV001,1,ending felt rushed tbh,Negative,2025-01-10
REV1582,VWR1263,MOV060,4,idk why people like this,Positive,2025-01-26
REV1583,VWR0695,MOV004,3,love it,Neutral,2025-02-02
REV1584,VWR1230,MOV034,3,meh,neutral,2025-11-03
REV1585,VWR0380,MOV040,1,idk why people like this,Negative,2025-06-18
REV1586,VWR1255,MOV026,5,love it,Positive,2025-08-14
REV1587,VWR1180,MOV009,4,,Positive,2025-10-29
REV1588,VWR0164,MOV009,2,galaxy burn is the best thing ever 💯,Negative,2025-10-02
REV1589,VWR0077,MOV056,1,terrible pacing ngl,Negative,2025-03-25
REV1590,VWR1063,MOV023,3,,Neutral,2025-03-10
REV1591,VWR1150,MOV020,1,galaxy burn is the best thing ever 💯,Negative,2025-04-28
REV1592,VWR0849,MOV055,5,galaxy burn is the best thing ever 💯,Positive,2025-01-29
REV1593,VWR0735,MOV027,3,THIS SHOW IS INSANE 🔥,Neutral,2025-06-25
REV1594,VWR0398,MOV037,3,音楽 was good,Neutral,2025-02-09
REV1595,VWR1499,MOV046,5,,Positive,2025-12-11
REV1596,VWR1438,MOV039,1,THIS SHOW IS INSANE 🔥,Negative,2025-12-10
REV1597,VWR1147,MOV050,1,subtitles broken again,Negative,2025-09-07
REV1598,VWR0673,MOV035,4,meh,Positive,2025-10-06
REV1599,VWR0359,MOV021,4,THIS SHOW IS INSANE 🔥,Positive,2025-05-22
REV1600,VWR1472,MOV022,1,THIS SHOW IS INSANE 🔥,Negative,2025-12-13
REV1601,VWR1393,MOV031,5,idk why people like this,Positive,2025-05-17
REV1602,VWR1377,MOV058,5,subtitles broken again,Positive,2025-07-17
REV1603,VWR0026,MOV056,3,meh,Neutral,2025-09-27
REV1604,VWR0290,MOV049,3,love it,Neutral,2025-06-14
REV1605,VWR0749,MOV020,4,THIS SHOW IS INSANE 🔥,Positive,2025-10-12
REV1606,VWR0347,MOV044,3,idk why people like this,Neutral,2025-08-11
REV1607,VWR0703,MOV030,4,galaxy burn is the best thing ever 💯,Positive,2025-03-26
REV1608,VWR0568,MOV012,5,terrible pacing ngl,Positive,2025-08-28
REV1609,VWR0972,MOV050,5,subtitles broken again,Positive,2025-11-10
REV1610,VWR0446,MOV044,3,terrible pacing ngl,Neutral,2025-11-30
REV1611,VWR0580,MOV001,5,音楽 was good,positive,2025-09-03
REV1612,VWR1050,MOV005,3,ending felt rushed tbh,Neutral,2025-03-01
REV1613,VWR0654,MOV004,5,galaxy burn is the best thing ever 💯,Positive,2025-08-22
REV1614,VWR1138,MOV046,5,subtitles broken again,Positive,2025-09-02
REV1615,VWR0640,MOV015,2,idk why people like this,Negative,2025-09-28
REV1616,VWR0220,MOV013,1,terrible pacing ngl,Negative,2025-05-21
REV1617,VWR0842,MOV030,3,so good!,Neutral,2025-08-30
REV1618,VWR0239,MOV031,4,,Positive,2025-06-30
REV1619,VWR0720,MOV012,3,meh,Neutral,2025-07-12
REV1620,VWR0968,MOV056,1,音楽 was good,Negative,2025-06-03
REV1621,VWR0285,MOV013,5,so good!,Positive,2025-11-19
REV1622,VWR0458,MOV040,2,subtitles broken again,Negative,2025-10-05
REV1623,VWR0761,MOV040,5,idk why people like this,Positive,2025-09-09
REV1624,VWR1250,MOV039,5,so good!,Positive,2025-03-13
REV1625,VWR0536,MOV025,2,idk why people like this,Negative,2025-08-01
REV1626,VWR0734,MOV031,3,NaN,Neutral,2025-05-07
REV1627,VWR1457,MOV036,5,THIS SHOW IS INSANE 🔥,Positive,2025-12-27
REV1628,VWR0991,MOV023,4,idk why people like this,Positive,2025-10-20
REV1629,VWR1439,MOV012,5,ERROR_EXPORT_ROW,Positive,2025-01-15
REV1630,VWR0924,MOV037,3,meh,Neutral,2025-02-26
REV1631,VWR1243,MOV037,1,THIS SHOW IS INSANE 🔥,Negative,2025-02-08
REV1632,VWR0049,MOV001,5,terrible pacing ngl,Positive,2025-11-25
REV1633,VWR1348,MOV053,2,why is the app crashing?,Negative,2025-02-25
REV1634,VWR1249,MOV033,5,love it,Positive,2025-04-24
REV1635,VWR0748,MOV032,3,terrible pacing ngl,Neutral,2025-03-06
REV1636,VWR0937,MOV024,1,so good!,Negative,2025-11-10
REV1637,VWR1449,MOV003,2,THIS SHOW IS INSANE 🔥,Negative,2025-04-27
REV1638,VWR0782,MOV045,3,THIS SHOW IS INSANE 🔥,Neutral,2025-02-28
REV1639,VWR1078,MOV005,5,love it,Positive,2025-11-26
REV1640,VWR0522,MOV056,1,terrible pacing ngl,negative,2025-01-23
REV1641,VWR0692,MOV028,3,meh,Neutral,2025-11-26
REV1642,VWR0301,MOV023,1,so good!,Negative,2025-03-27
REV1643,VWR0757,MOV011,5,idk why people like this,Positive,2025-11-30
REV1644,VWR1192,MOV032,1,galaxy burn is the best thing ever 💯,Negative,2025-03-09
REV1645,VWR0569,MOV037,4,so good!,Positive,2025-08-22
REV1646,VWR0968,MOV058,2,subtitles broken again,Negative,2025-12-05
REV1647,VWR0196,MOV005,1,subtitles broken again,Negative,2025-04-11
REV1648,VWR1282,MOV059,2,idk why people like this,Negative,2025-04-07
REV1649,VWR1172,MOV022,5,terrible pacing ngl,Positive,2025-10-27
REV1650,VWR0807,MOV048,4,THIS SHOW IS INSANE 🔥,Positive,2025-10-25
REV1651,VWR0404,MOV054,1,idk why people like this,Negative,2025-05-18
REV1652,VWR1120,MOV009,5,音楽 was good,Positive,2025-06-20
REV1653,VWR0088,MOV043,2,subtitles broken again,Negative,2025-07-23
REV1654,VWR1027,MOV057,3,galaxy burn is the best thing ever 💯,Neutral,2025-12-25
REV1655,VWR0976,MOV042,5,galaxy burn is the best thing ever 💯,Positive,2025-07-18
REV1656,VWR1141,MOV039,2,so good!,Negative,2025-01-17
REV1657,VWR0805,MOV023,5,galaxy burn is the best thing ever 💯,Positive,2025-08-24
REV1658,VWR0967,MOV050,4,NaN,Positive,2025-08-02
REV1659,VWR1034,MOV033,2,THIS SHOW IS INSANE 🔥,Negative,2025-12-01
REV1660,VWR0111,MOV016,5,so good!,Positive,2025-05-24
REV1661,VWR0590,MOV055,4,so good!,Positive,2025-06-21
REV1662,VWR1175,MOV049,3,so good!,Neutral,2025-09-10
REV1663,VWR0416,MOV005,3,subtitles broken again,Neutral,2025-05-18
REV1664,VWR1423,MOV031,1,so good!,Negative,2025-03-13
REV1665,VWR0873,MOV059,5,THIS SHOW IS INSANE 🔥,Positive,2025-04-21
REV1666,VWR1075,MOV017,4,subtitles broken again,Positive,2025-06-08
REV1667,VWR1179,MOV017,3,THIS SHOW IS INSANE 🔥,Neutral,2025-04-24
REV1668,VWR0071,MOV057,3,meh,Neutral,2025-06-26
REV1669,VWR0402,MOV038,4,terrible pacing ngl,Positive,2025-08-30
REV1670,VWR0742,MOV032,2,so good!,Negative,2025-07-31
REV1671,VWR0857,MOV036,5,so good!,Positive,2025-02-01
REV1672,VWR0328,MOV030,3,so good!,Neutral,2025-09-07
REV1673,VWR0352,MOV015,1,love it,Negative,2025-06-23
REV1674,VWR0373,MOV011,3,subtitles broken again,Neutral,2025-07-19
REV1675,VWR1018,MOV019,4,terrible pacing ngl,Positive,2025-08-14
REV1676,VWR1110,MOV002,5,ending felt rushed tbh,Positive,2025-02-08
REV1677,VWR0185,MOV039,5,meh,Positive,2025-02-15
REV1678,VWR1276,MOV040,5,NULL,Positive,2025-11-04
REV1679,VWR0377,MOV005,5,galaxy burn is the best thing ever 💯,Positive,2025-09-03
REV1680,VWR0843,MOV025,5,THIS SHOW IS INSANE 🔥,Positive,2025-03-06
REV1681,VWR0354,MOV052,4,meh,Positive,2025-01-14
REV1682,VWR0280,MOV002,5,so good!,Positive,2025-03-11
REV1683,VWR0444,MOV059,4,THIS SHOW IS INSANE 🔥,Positive,2025-09-18
REV1684,VWR1367,MOV025,2,terrible pacing ngl,Negative,2025-03-24
REV1685,VWR0434,MOV041,5,love it,Positive,2025-09-15
REV1686,VWR0108,MOV042,2,galaxy burn is the best thing ever 💯,Negative,2025-12-22
REV1687,VWR0128,MOV017,2,why is the app crashing?,Negative,2025-10-30
REV1688,VWR0271,MOV049,5,why is the app crashing?,Positive,2025-06-03
REV1689,VWR0753,MOV001,4,subtitles broken again,Positive,2025-09-24
REV1690,VWR0484,MOV006,3,音楽 was good,Neutral,2025-06-23
REV1691,VWR0857,MOV004,5,why is the app crashing?,Positive,2025-02-20
REV1692,VWR1254,MOV034,4,音楽 was good,Positive,2025-07-22
REV1693,VWR0226,MOV001,3,ending felt rushed tbh,Neutral,2025-05-03
REV1694,VWR0567,MOV015,4,idk why people like this,Positive,2025-10-13
REV1695,VWR1194,MOV009,4,subtitles broken again,Positive,2025-11-16
REV1696,VWR0653,MOV014,2,,Negative,2025-06-23
REV1697,VWR0099,MOV021,1,THIS SHOW IS INSANE 🔥,Negative,2025-03-22
REV1698,VWR0669,MOV059,1,terrible pacing ngl,Negative,2025-03-21
REV1699,VWR0281,MOV040,5,subtitles broken again,Positive,2025-11-06
REV1700,VWR1198,MOV040,3,音楽 was good,Neutral,2025-01-05
REV1701,VWR0547,MOV038,1,why is the app crashing?,Negative,2025-06-07
REV1702,VWR0098,MOV060,1,ending felt rushed tbh,Negative,2025-11-13
REV1703,VWR0032,MOV020,2,THIS SHOW IS INSANE 🔥,Negative,2025-11-07
REV1704,VWR0527,MOV042,3,NULL,Neutral,2025-04-24
REV1705,VWR0120,MOV024,5,why is the app crashing?,Positive,2025-12-12
REV1706,VWR0138,MOV035,2,NaN,Negative,2025-07-26
REV1707,VWR0875,MOV003,3,音楽 was good,Neutral,2025-06-28
REV1708,VWR0765,MOV036,4,,Positive,2025-08-13
REV1709,VWR0732,MOV035,4,idk why people like this,Positive,2025-10-23
REV1710,VWR1333,MOV053,3,galaxy burn is the best thing ever 💯,Neutral,2025-04-13
REV1711,VWR0004,MOV051,2,ending felt rushed tbh,Negative,2025-05-26
REV1712,VWR1296,MOV032,3,terrible pacing ngl,Neutral,2025-03-13
REV1713,VWR0585,MOV018,1,galaxy burn is the best thing ever 💯,Negative,2025-03-31
REV1714,VWR0071,MOV039,2,THIS SHOW IS INSANE 🔥,Negative,2025-02-24
REV1715,VWR1392,MOV022,4,idk why people like this,Positive,2025-05-20
REV1716,VWR0501,MOV048,4,音楽 was good,Positive,2025-05-15
REV1717,VWR0495,MOV024,3,so good!,Neutral,2025-08-25
REV1718,VWR0354,MOV035,1,THIS SHOW IS INSANE 🔥,Negative,2025-07-18
REV1719,VWR1065,MOV022,5,,Positive,2025-07-29
REV1720,VWR1428,MOV013,4,THIS SHOW IS INSANE 🔥,Positive,2025-09-17
REV1721,VWR0029,MOV029,5,love it,Positive,2025-10-04
REV1722,VWR0170,MOV012,4,subtitles broken again,Positive,2025-09-16
REV1723,VWR1326,MOV022,2,,Negative,2025-10-19
REV1724,VWR0582,MOV053,4,ERROR_EXPORT_ROW,Positive,2025-11-12
REV1725,VWR1318,MOV039,2,音楽 was good,negative,2025-07-16
REV1726,VWR0644,MOV040,4,galaxy burn is the best thing ever 💯,Positive,2025-03-11
REV1727,VWR0511,MOV001,5,why is the app crashing?,Positive,2025-06-08
REV1728,VWR1176,MOV052,1,THIS SHOW IS INSANE 🔥,Negative,2025-06-25
REV1729,VWR0024,MOV044,2,THIS SHOW IS INSANE 🔥,Negative,2025-05-30
REV1730,VWR0702,MOV030,5,ending felt rushed tbh,Positive,2025-01-02
REV1731,VWR0061,MOV024,2,ERROR_EXPORT_ROW,Negative,2025-07-21
REV1732,VWR0357,MOV017,3,THIS SHOW IS INSANE 🔥,Neutral,2025-10-22
REV1733,VWR0451,MOV024,3,meh,Neutral,2025-08-23
REV1734,VWR0367,MOV045,4,idk why people like this,Positive,2025-07-03
REV1735,VWR0530,MOV038,2,音楽 was good,Negative,2025-05-18
REV1736,VWR0967,MOV058,3,ending felt rushed tbh,Neutral,2025-09-27
REV1737,VWR0432,MOV053,1,galaxy burn is the best thing ever 💯,Negative,2026-01-01
REV1738,VWR0885,MOV027,3,idk why people like this,Neutral,2025-06-30
REV1739,VWR0328,MOV056,5,THIS SHOW IS INSANE 🔥,Positive,2025-05-18
REV1740,VWR0697,MOV046,4,so good!,Positive,2025-03-30
REV1741,VWR0048,MOV007,4,meh,Positive,2025-03-04
REV1742,VWR0935,MOV034,1,love it,Negative,2025-03-28
REV1743,VWR0204,MOV011,2,subtitles broken again,Negative,2025-07-23
REV1744,VWR1075,MOV060,5,ending felt rushed tbh,Positive,2025-08-15
REV1745,VWR0997,MOV050,4,love it,Positive,2025-04-10
REV1746,VWR1352,MOV018,4,love it,Positive,2025-12-18
REV1747,VWR0268,MOV001,5,音楽 was good,Positive,2025-08-15
REV1748,VWR0276,MOV051,5,音楽 was good,Positive,2025-02-16
REV1749,VWR0768,MOV039,1,idk why people like this,Negative,2025-11-13
REV1750,VWR0994,MOV001,1,why is the app crashing?,Negative,2025-10-26
REV1751,VWR0483,MOV017,2,,Negative,2025-11-17
REV1752,VWR0713,MOV035,4,terrible pacing ngl,Positive,2025-02-20
REV1753,VWR0928,MOV011,3,音楽 was good,Neutral,2025-12-19
REV1754,VWR0058,MOV059,4,subtitles broken again,Positive,2025-03-19
REV1755,VWR0543,MOV008,5,THIS SHOW IS INSANE 🔥,Positive,2025-05-14
REV1756,VWR1426,MOV059,2,galaxy burn is the best thing ever 💯,Negative,2025-01-13
REV1757,VWR1378,MOV025,5,meh,Positive,2025-07-26
REV1758,VWR1105,MOV001,2,音楽 was good,Negative,2025-03-27
REV1759,VWR0071,MOV013,4,terrible pacing ngl,Positive,2025-07-16
REV1760,VWR0059,MOV037,4,NaN,Positive,2025-11-26
REV1761,VWR0090,MOV037,1,why is the app crashing?,Negative,2025-12-28
REV1762,VWR0107,MOV026,2,ending felt rushed tbh,Negative,2025-04-03
REV1763,VWR1258,MOV017,5,galaxy burn is the best thing ever 💯,Positive,2025-12-27
REV1764,VWR0903,MOV036,1,ending felt rushed tbh,Negative,2025-06-04
REV1765,VWR1301,MOV060,4,so good!,Positive,2025-07-22
REV1766,VWR0495,MOV057,1,why is the app crashing?,Negative,2025-10-15
REV1767,VWR1372,MOV039,3,ending felt rushed tbh,Neutral,2025-11-29
REV1768,VWR0871,MOV003,5,love it,Positive,2025-07-12
REV1769,VWR1381,MOV050,3,subtitles broken again,Neutral,2025-12-12
REV1770,VWR0419,MOV057,4,ending felt rushed tbh,positive,2025-07-04
REV1771,VWR0864,MOV032,2,,Negative,2025-10-10
REV1772,VWR0497,MOV010,3,meh,Neutral,2025-12-03
REV1773,VWR0428,MOV047,2,subtitles broken again,Negative,2025-11-07
REV1774,VWR1449,MOV007,1,meh,Negative,2025-01-19
REV1775,VWR0142,MOV040,1,音楽 was good,negative,2025-07-30
REV1776,VWR1144,MOV020,5,idk why people like this,Positive,2025-12-02
REV1777,VWR0112,MOV051,3,subtitles broken again,Neutral,2025-11-18
REV1778,VWR0428,MOV047,1,terrible pacing ngl,Negative,2025-05-20
REV1779,VWR0434,MOV017,3,terrible pacing ngl,Neutral,2025-07-18
REV1780,VWR0223,MOV038,3,音楽 was good,Neutral,2025-04-21
REV1781,VWR1058,MOV058,3,so good!,Neutral,2025-05-28
REV1782,VWR1317,MOV054,5,meh,Positive,2025-08-01
REV1783,VWR0748,MOV045,2,so good!,Negative,2025-05-06
REV1784,VWR1314,MOV005,1,subtitles broken again,negative,2025-01-10
REV1785,VWR0977,MOV030,5,terrible pacing ngl,Positive,2025-09-21
REV1786,VWR0425,MOV030,1,love it,Negative,2025-03-23
REV1787,VWR0637,MOV024,4,ending felt rushed tbh,Positive,2025-01-25
REV1788,VWR0629,MOV054,3,galaxy burn is the best thing ever 💯,Neutral,2025-01-27
REV1789,VWR1313,MOV060,5,meh,Positive,2025-06-17
REV1790,VWR1165,MOV033,1,love it,Negative,2025-11-16
REV1791,VWR1087,MOV055,2,why is the app crashing?,Negative,2025-02-08
REV1792,VWR1457,MOV018,1,love it,Negative,2025-04-15
REV1793,VWR0430,MOV011,5,meh,Positive,2025-12-30
REV1794,VWR0780,MOV025,2,love it,Negative,2025-06-20
REV1795,VWR0849,MOV059,5,galaxy burn is the best thing ever 💯,Positive,2025-09-02
REV1796,VWR0740,MOV006,5,idk why people like this,Positive,2025-12-03
REV1797,VWR0803,MOV011,2,ending felt rushed tbh,Negative,2025-03-19
REV1798,VWR0487,MOV045,5,meh,Positive,2025-03-07
REV1799,VWR0711,MOV006,2,idk why people like this,Negative,2025-07-01
REV1800,VWR0280,MOV002,2,THIS SHOW IS INSANE 🔥,Negative,2025-01-23
REV1801,VWR0907,MOV017,3,ending felt rushed tbh,Neutral,2025-09-01
REV1802,VWR1291,MOV001,3,love it,Neutral,2025-03-09
REV1803,VWR1315,MOV028,2,ending felt rushed tbh,Negative,2025-11-10
REV1804,VWR1300,MOV057,5,subtitles broken again,Positive,2025-04-17
REV1805,VWR1262,MOV051,1,ending felt rushed tbh,Negative,2025-01-26
REV1806,VWR0952,MOV024,4,subtitles broken again,Positive,2025-12-18
REV1807,VWR1223,MOV015,1,why is the app crashing?,Negative,2025-04-15
REV1808,VWR1493,MOV033,2,idk why people like this,Negative,2025-11-20
REV1809,VWR0023,MOV051,4,,Positive,2025-08-31
REV1810,VWR1255,MOV025,3,love it,Neutral,2025-09-16
REV1811,VWR1330,MOV029,4,音楽 was good,Positive,2025-11-17
REV1812,VWR1156,MOV050,1,so good!,Negative,2025-12-06
REV1813,VWR1001,MOV022,3,ending felt rushed tbh,Neutral,2025-10-17
REV1814,VWR0464,MOV058,3,meh,Neutral,2025-12-05
REV1815,VWR0839,MOV036,5,idk why people like this,Positive,2025-04-09
REV1816,VWR1075,MOV001,1,galaxy burn is the best thing ever 💯,Negative,2025-08-27
REV1817,VWR0615,MOV025,2,subtitles broken again,Negative,2025-03-09
REV1818,VWR0901,MOV016,3,so good!,Neutral,2025-11-15
REV1819,VWR0725,MOV010,4,ending felt rushed tbh,positive,2025-08-18
REV1820,VWR0639,MOV004,2,love it,Negative,2025-07-13
REV1821,VWR1015,MOV017,1,why is the app crashing?,Negative,2025-11-05
REV1822,VWR0542,MOV032,4,subtitles broken again,Positive,2025-06-30
REV1823,VWR1262,MOV026,1,galaxy burn is the best thing ever 💯,Negative,2025-04-24
REV1824,VWR0978,MOV014,3,ending felt rushed tbh,Neutral,2025-10-20
REV1825,VWR0941,MOV017,3,,Neutral,2025-05-25
REV1826,VWR0615,MOV007,5,subtitles broken again,Positive,2025-02-05
REV1827,VWR1467,MOV047,2,meh,Negative,2025-10-15
REV1828,VWR0534,MOV030,4,so good!,Positive,2025-08-29
REV1829,VWR0420,MOV052,5,love it,Positive,2025-01-19
REV1830,VWR0512,MOV035,1,so good!,Negative,2025-10-01
REV1831,VWR0623,MOV041,4,ending felt rushed tbh,Positive,2025-04-11
REV1832,VWR0915,MOV031,5,love it,Positive,2025-09-29
REV1833,VWR1429,MOV018,1,meh,Negative,2025-10-23
REV1834,VWR0470,MOV037,5,meh,Positive,2025-06-26
REV1835,VWR0782,MOV004,4,idk why people like this,Positive,2025-02-26
REV1836,VWR1272,MOV003,1,,Negative,2025-12-19
REV1837,VWR1065,MOV029,4,galaxy burn is the best thing ever 💯,Positive,2025-01-03
REV1838,VWR1320,MOV028,4,subtitles broken again,positive,2025-11-16
REV1839,VWR1097,MOV060,2,meh,Negative,2025-12-14
REV1840,VWR0963,MOV039,4,terrible pacing ngl,Positive,2025-09-18
REV1841,VWR0188,MOV046,4,ending felt rushed tbh,Positive,2025-09-07
REV1842,VWR1420,MOV013,5,NULL,Positive,2025-02-01
REV1843,VWR0305,MOV005,2,,Negative,2025-09-22
REV1844,VWR0252,MOV052,1,so good!,negative,2025-11-01
REV1845,VWR0593,MOV037,2,音楽 was good,Negative,2025-05-31
REV1846,VWR0965,MOV034,2,THIS SHOW IS INSANE 🔥,Negative,2025-09-23
REV1847,VWR0552,MOV040,4,THIS SHOW IS INSANE 🔥,Positive,2025-10-04
REV1848,VWR0746,MOV047,1,,Negative,2025-04-12
REV1849,VWR1117,MOV049,1,so good!,Negative,2025-06-13
REV1850,VWR0575,MOV044,4,subtitles broken again,Positive,2025-11-22
REV1851,VWR1140,MOV058,4,why is the app crashing?,Positive,2025-07-24
REV1852,VWR0022,MOV037,1,so good!,Negative,2025-05-14
REV1853,VWR0113,MOV014,3,THIS SHOW IS INSANE 🔥,Neutral,2025-10-08
REV1854,VWR0777,MOV029,4,love it,Positive,2025-07-26
REV1855,VWR0522,MOV019,2,ending felt rushed tbh,negative,2025-03-29
REV1856,VWR1359,MOV045,2,love it,Negative,2025-06-14
REV1857,VWR1465,MOV023,2,galaxy burn is the best thing ever 💯,Negative,2025-07-02
REV1858,VWR0500,MOV001,2,THIS SHOW IS INSANE 🔥,Negative,2025-12-26
REV1859,VWR0477,MOV006,5,音楽 was good,Positive,2025-09-04
