activity_id,viewer_id,movie_id,watch_date,watch_minutes,completion_rate,device_used
ACT00362,VWR0061,MOV057,2025-10-27 02:51:00,86,72,SmartTV
ACT00363,VWR0431,MOV016,2025-12-08 21:54:00,84,70,Desktop
ACT00364,VWR0909,,2025-02-21 18:30:00,86,72,android
ACT00365,VWR1233,MOV052,2025-06-13 18:54:00,78,65,android
ACT00365,VWR0248,MOV024,2025-01-25 09:14:00,115,96,Mobile
ACT00366,VWR1004,MOV002,2025-03-31 18:36:00,79,66,Desktop
ACT00367,VWR0091,MOV013,2025-06-13 19:22:00,116,97,iPhone
ACT00368,VWR0821,MOV016,2025-11-15 21:25:00,52,44,SmartTV
ACT00369,VWR0820,MOV049,2025-12-24 14:42:00,120,100,Mobile
ACT00370,VWR0306,MOV020,2025-08-21 18:33:00,150,999,web
ACT00371,VWR1222,MOV008,2025-05-23 01:51:00,42,35,smart tv
ACT00372,VWR0008,MOV004,2025-02-01 22:25:00,105,88,Mobile
ACT00373,VWR1380,MOV004,2025-05-16 20:11:00,16,14,web
ACT00374,VWR0015,MOV006,2025-07-16 12:18:00,31,26,web
ACT00375,VWR0498,MOV001,2025-07-16 20:48:00,117,98,android
ACT00376,VWR0580,MOV001,2025-12-27 20:59:00,62,52,iPhone
ACT00377,VWR0657,MOV018,2025-10-13 19:54:00,82,69,Desktop
ACT00378,VWR1168,MOV044,2025-04-20 22:41:00,86,72,SmartTV
ACT00379,VWR0809,MOV009,2025-01-21 20:18:00,52,44,SmartTV
ACT00380,VWR1265,MOV022,2025-12-29 04:40:00,120,100,SmartTV
ACT00381,VWR0030,MOV058,2025-04-29 02:41:00,43,36,Desktop
ACT00382,VWR1288,MOV021,2025-05-25 22:02:00,62,52,Mobile
ACT00383,VWR1427,MOV025,2025-12-25 20:56:00,68,57,android
ACT00384,VWR1155,MOV024,2025-03-29 20:10:00,46,39,Desktop
ACT00385,VWR0573,MOV051,2025-11-03 18:53:00,38,32,web
ACT00386,VWR0250,MOV003,2025-06-27 01:58:00,27,23,android
ACT00387,VWR1221,MOV002,2025-12-30 23:51:00,84,70,Mobile
ACT00388,VWR0924,MOV049,2025-03-08 03:04:00,117,98,iphone
ACT00389,VWR1455,MOV020,2025-10-12 19:41:00,61,51,smart tv
ACT00390,VWR0256,MOV001,2025-07-10 18:05:00,98,82,web
ACT00391,VWR0114,,2025-10-21 23:18:00,84,70,iPhone
ACT00392,VWR0208,MOV033,2025-12-16 03:47:00,68,57,Desktop
ACT00393,VWR1050,MOV043,2025-06-18 21:57:00,45,38,Desktop
ACT00394,VWR1191,MOV043,2025-09-29 21:51:00,62,52,Mobile
ACT00395,VWR0721,MOV024,2025-01-27 00:34:00,50,42,Desktop
ACT00396,VWR0430,MOV006,2025-11-26 17:02:00,20,17,Mobile
ACT00397,VWR1055,MOV047,2025-07-16 20:16:00,79,66,iPhone
ACT00398,VWR1492,MOV017,2025-03-23 17:33:00,103,86,Desktop
ACT00399,VWR0369,MOV053,2025-04-27 21:58:00,63,53,iphone
ACT00400,VWR0071,MOV029,2025-11-19 14:25:00,114,95,Desktop
ACT00401,VWR0843,MOV045,2025-10-29 01:36:00,102,85,Mobile
ACT00402,VWR0179,MOV047,2025-07-02 21:22:00,120,100,Mobile
ACT00403,VWR0556,MOV039,2025-10-25 20:43:00,24,20,Mobile
ACT00404,VWR1170,MOV028,2025-09-23 03:07:00,109,91,Mobile
ACT00405,VWR0833,MOV026,2025-01-20 19:21:00,74,62,Desktop
ACT00406,VWR0408,MOV058,2025-11-29 17:52:00,97,81,android
ACT00407,VWR0456,MOV021,2025-02-27 18:16:00,85,71,Mobile
ACT00408,VWR0090,MOV059,2025-12-30 14:26:00,106,89,Desktop
ACT00409,VWR0301,MOV008,2025-09-26 19:38:00,46,39,iphone
ACT00410,VWR0404,MOV014,2025-07-22 17:15:00,60,50,Desktop
ACT00411,VWR0581,MOV053,2025-09-13 21:05:00,64,54,web
ACT00412,VWR0878,MOV056,2025-05-04 23:13:00,103,86,iPhone
ACT00413,VWR0285,MOV010,2025-07-24 12:15:00,120,100,iphone
ACT00414,VWR1331,MOV017,2025-04-01 01:21:00,98,82,iPhone
ACT00415,VWR1428,MOV007,2025-07-31 02:35:00,69,58,iPhone
ACT00416,VWR0221,MOV001,2025-07-08 04:05:00,37,31,Mobile
ACT00417,VWR0396,MOV004,2025-10-28 00:04:00,111,93,Mobile
ACT00418,VWR0596,MOV021,2025-10-07 00:55:00,102,85,android
ACT00419,VWR0617,MOV017,2025-04-01 01:50:00,66,55,iPhone
ACT00420,VWR0669,MOV006,2025-10-17 22:09:00,106,89,Mobile
ACT00421,VWR0738,MOV018,2025-09-14 08:23:00,110,92,iPhone
ACT00422,VWR0508,MOV009,2025-05-24 19:37:00,82,69,android
ACT00423,VWR0639,MOV027,2025-07-30 19:00:00,93,78,iPhone
ACT00424,VWR0422,MOV010,2025-06-26 19:12:00,103,86,iphone
ACT00425,VWR1328,MOV011,2025-06-25 22:02:00,34,29,smart tv
ACT00426,VWR0326,MOV001,2025-04-13 18:37:00,49,41,Desktop
ACT00427,VWR0685,MOV027,2025-11-11 06:50:00,109,91,smart tv
ACT00428,VWR0369,MOV047,2025-11-15 03:07:00,69,58,smart tv
ACT00429,VWR0245,MOV047,2025-11-01 23:56:00,90,75,SmartTV
ACT00430,VWR1212,MOV006,2025-04-25 03:00:00,106,89,iphone
ACT00431,VWR0644,MOV018,2025-03-01 23:32:00,31,26,Mobile
ACT00432,VWR0269,MOV026,2025-11-16 20:35:00,39,33,Desktop
ACT00433,VWR0837,MOV028,2025-08-11 18:26:00,103,86,Mobile
ACT00434,VWR1005,MOV010,2025-04-08 22:23:00,98,82,iPhone
ACT00435,VWR1499,MOV054,2025-01-20 17:49:00,68,57,android
ACT00436,VWR1246,MOV015,2025-07-23 20:14:00,116,97,smart tv
ACT00437,VWR1293,MOV038,2025-02-03 19:41:00,97,81,SmartTV
ACT00438,VWR0947,MOV044,2025-09-26 04:49:00,100,84,android
ACT00439,VWR0663,MOV015,2025-05-11 23:25:00,106,89,iPhone
ACT00440,VWR1431,MOV045,2025-01-23 23:56:00,102,85,Desktop
ACT00441,VWR0586,MOV024,2025-04-19 04:25:00,80,67,Desktop
ACT00442,VWR0120,MOV010,2025-06-27 19:55:00,118,99,android
ACT00443,VWR1313,MOV040,2025-09-25 21:30:00,85,71,Desktop
ACT00444,VWR0250,MOV020,2025-02-12 20:11:00,57,48,Mobile
ACT00445,VWR1354,MOV040,2025-11-12 20:30:00,57,48,Mobile
ACT00446,VWR0806,MOV045,2025-05-24 17:30:00,112,94,iPhone
ACT00447,VWR0197,MOV041,2025-11-24 22:43:00,27,23,SmartTV
ACT00448,VWR1215,MOV004,2025-03-27 22:30:00,56,47,web
ACT00449,VWR0204,MOV049,2025-07-22 21:06:00,120,100,Desktop
ACT00450,VWR0065,MOV003,2025-04-16 18:55:00,24,20,iphone
ACT00451,VWR0117,MOV058,2025-12-13 04:21:00,105,88,smart tv
ACT00452,VWR0265,MOV010,2025-08-22 15:53:00,116,97,SmartTV
ACT00453,VWR0816,MOV015,2025-09-05 17:47:00,106,89,web
ACT00454,VWR1357,MOV030,2025-09-03 21:30:00,15,13,Mobile
ACT00455,VWR0717,MOV013,2025-04-15 20:43:00,55,46,Mobile
ACT00456,VWR0449,MOV058,2025-04-26 22:30:00,118,99,iPhone
ACT00457,VWR0535,MOV037,2025-06-06 19:09:00,86,72,iphone
ACT00458,VWR1007,MOV028,2025-03-04 23:57:00,108,90,iphone
ACT00459,VWR0683,MOV004,2025-07-07 22:54:00,12,10,web
ACT00460,VWR1371,MOV043,2025-12-15 19:26:00,28,24,SmartTV
ACT00461,VWR0453,MOV058,2025-09-21 23:04:00,111,93,android
ACT00462,VWR0450,MOV001,2025-09-17 21:17:00,111,93,Mobile
ACT00463,VWR0762,MOV027,2025-07-15 19:01:00,13,11,Desktop
ACT00464,VWR0902,MOV035,2025-03-10 23:30:00,102,85,Mobile
ACT00465,VWR0530,MOV058,2025-11-27 06:17:00,38,32,smart tv
ACT00466,VWR0650,MOV017,2025-01-26 18:47:00,22,19,Mobile
ACT00467,VWR0558,MOV010,2025-11-22 01:59:00,104,87,web
ACT00468,VWR0139,MOV017,2025-07-23 22:20:00,116,97,iphone
ACT00469,VWR0079,MOV017,2025-12-06 12:53:00,99,83,iphone
ACT00470,VWR0884,MOV026,2025-07-30 20:09:00,36,30,android
ACT00471,VWR1214,MOV025,2025-05-31 19:15:00,94,79,smart tv
ACT00472,VWR0135,MOV026,2025-03-03 12:38:00,91,76,iPhone
ACT00473,VWR0686,MOV018,2025-11-04 20:54:00,103,86,web
ACT00474,VWR1166,MOV051,2025-12-11 18:53:00,73,61,SmartTV
ACT00475,VWR1203,MOV044,2025-08-21 20:05:00,96,80,Mobile
ACT00475,VWR0625,MOV032,2025-09-24 23:32:00,44,37,Mobile
ACT00476,VWR1422,,2025-11-30 19:45:00,54,45,iphone
ACT00477,VWR1253,MOV004,2025-10-04 19:15:00,118,99,Mobile
ACT00478,VWR0601,MOV025,2025-11-20 23:32:00,38,32,iphone
ACT00479,VWR0523,MOV017,2025-05-06 00:29:00,116,97,android
ACT00480,VWR0831,MOV034,2025-12-19 03:05:00,28,24,iphone
ACT00481,VWR0788,MOV018,2025-04-07 21:35:00,96,80,SmartTV
ACT00482,VWR1485,MOV017,2025-04-18 02:49:00,106,89,iPhone
ACT00483,VWR0781,,2025-08-12 02:15:00,98,82,android
ACT00484,VWR0400,MOV023,2025-02-05 21:14:00,24,20,SmartTV
ACT00485,VWR0803,MOV016,2025-12-06 19:40:00,57,48,Mobile
ACT00486,VWR0614,MOV056,2025-12-27 19:09:00,21,18,android
ACT00487,VWR0378,MOV026,2025-09-29 23:31:00,44,37,iphone
ACT00488,VWR0266,MOV002,2025-05-27 19:01:00,105,88,Mobile
ACT00489,VWR1336,MOV044,2025-03-10 00:02:00,115,96,iPhone
ACT00490,VWR1270,MOV020,2025-09-28 18:02:00,32,27,iphone
ACT00491,VWR1378,MOV021,2025-01-16 22:53:00,33,28,web
ACT00492,VWR0740,MOV055,2025-09-12 22:24:00,91,76,web
ACT00493,VWR0341,MOV029,2025-05-20 00:43:00,99,83,iphone
ACT00494,VWR0799,MOV053,2025-04-12 22:15:00,80,67,SmartTV
ACT00495,VWR1105,MOV034,2025-07-07 21:13:00,44,37,SmartTV
ACT00496,VWR0676,MOV001,2025-06-20 23:20:00,96,80,smart tv
ACT00497,VWR1419,MOV001,2025-11-30 21:39:00,104,87,iPhone
ACT00498,VWR1028,MOV023,2025-05-06 11:06:00,115,96,Mobile
ACT00499,VWR1405,MOV028,2025-02-21 18:40:00,112,94,android
ACT00500,VWR0477,MOV043,2025-08-01 23:23:00,108,90,Desktop
ACT00501,VWR0199,MOV051,2025-01-15 09:30:00,38,32,iPhone
ACT00502,VWR1108,MOV056,2025-11-14 18:43:00,69,58,smart tv
ACT00503,VWR0273,MOV027,2025-01-10 20:57:00,15,13,smart tv
ACT00504,VWR0078,MOV017,2025-02-20 18:32:00,43,36,web
ACT00505,VWR0459,MOV049,2025-12-20 18:16:00,111,93,SmartTV
ACT00506,VWR1087,MOV004,2025-06-26 04:31:00,40,34,smart tv
ACT00507,VWR0178,MOV055,2025-10-09 21:26:00,62,52,Desktop
ACT00508,VWR0426,MOV058,2025-05-07 02:43:00,22,19,iphone
ACT00509,VWR0504,MOV005,2025-07-23 09:04:00,106,89,android
ACT00510,VWR0051,MOV009,2025-06-17 19:37:00,44,37,iPhone
ACT00511,VWR1464,MOV032,2025-09-25 21:19:00,106,89,Mobile
ACT00512,VWR0697,MOV037,2025-06-15 23:38:00,45,38,smart tv
ACT00513,VWR1320,MOV040,2025-10-09 01:17:00,102,85,smart tv
ACT00514,VWR0414,MOV004,2025-07-22 15:41:00,16,14,smart tv
ACT00515,VWR1250,MOV005,2025-10-29 18:29:00,96,80,smart tv
ACT00516,VWR1428,MOV012,2025-07-26 02:29:00,39,33,Mobile
ACT00517,VWR1247,MOV050,2025-06-29 18:22:00,117,98,Mobile
ACT00518,VWR0068,MOV007,2025-03-28 21:16:00,22,19,web
ACT00519,VWR0247,MOV034,2025-01-12 20:13:00,28,24,iPhone
ACT00520,VWR0227,MOV001,2025-08-22 20:14:00,109,91,android
ACT00521,VWR1446,MOV007,2025-12-24 00:21:00,33,28,web
ACT00522,VWR1176,MOV056,2025-01-20 19:53:00,115,96,iPhone
ACT00523,VWR0043,MOV028,2025-12-31 02:21:00,58,49,Mobile
ACT00524,VWR0516,MOV030,2025-12-02 21:34:00,82,69,iPhone
ACT00525,VWR1071,MOV004,2025-04-13 01:38:00,104,87,android
ACT00526,VWR0231,MOV013,2025-05-25 21:43:00,61,51,Desktop
ACT00527,VWR1402,MOV004,2025-09-22 01:51:00,118,99,Desktop
ACT00528,VWR1132,MOV047,2025-06-11 00:59:00,22,19,SmartTV
ACT00529,VWR0583,MOV011,2025-04-02 04:20:00,14,12,web
ACT00530,VWR0612,MOV056,2025-08-26 23:44:00,105,88,iphone
ACT00531,VWR0774,,2025-02-16 22:04:00,92,77,SmartTV
ACT00532,VWR0979,MOV030,2025-10-24 23:32:00,60,50,iphone
ACT00533,VWR0339,MOV032,2025-09-12 19:45:00,44,37,android
ACT00534,VWR0492,MOV017,2025-01-12 13:59:00,108,90,iphone
ACT00535,VWR0647,MOV016,2025-03-03 10:05:00,100,84,android
ACT00536,VWR0039,MOV001,2025-04-23 03:35:00,91,76,web
ACT00537,VWR1004,MOV025,2025-02-02 07:22:00,27,23,Desktop
ACT00538,VWR1220,MOV045,2025-04-05 00:01:00,115,96,Desktop
ACT00539,VWR0302,MOV015,2025-11-01 20:56:00,72,60,iphone
ACT00540,VWR1437,MOV049,2025-10-08 00:56:00,115,96,android
ACT00541,VWR0638,MOV041,2025-08-18 21:31:00,69,58,SmartTV
ACT00542,VWR0770,MOV027,2025-06-13 19:45:00,116,97,iphone
ACT00543,VWR0457,MOV045,2025-08-23 19:21:00,90,75,web
ACT00544,VWR1282,MOV029,2025-06-29 13:32:00,116,97,android
ACT00545,VWR0431,MOV004,2025-12-03 01:51:00,114,95,smart tv
ACT00546,VWR0933,MOV017,2025-06-22 19:07:00,100,84,Desktop
ACT00547,VWR0599,MOV013,2025-11-09 08:05:00,42,35,Mobile
ACT00548,VWR1053,MOV049,2025-03-16 22:53:00,98,82,web
ACT00549,VWR0593,MOV020,2025-08-25 03:05:00,14,12,Desktop
ACT00550,VWR0319,,2025-04-11 23:56:00,105,88,Desktop
ACT00551,VWR0346,MOV050,2025-12-07 21:36:00,96,80,Mobile
ACT00552,VWR0612,MOV028,2025-08-14 21:02:00,104,87,iPhone
ACT00553,VWR1456,MOV033,2025-08-31 22:37:00,94,79,Desktop
ACT00554,VWR0764,MOV045,2025-06-12 19:54:00,102,85,Mobile
ACT00555,VWR1360,MOV007,2025-05-26 22:22:00,38,32,Mobile
ACT00556,VWR1389,MOV006,2025-04-22 08:26:00,111,93,smart tv
ACT00557,VWR1491,MOV016,2025-11-20 09:09:00,102,85,Mobile
ACT00558,VWR1447,MOV050,2025-08-26 19:13:00,104,87,Desktop
ACT00559,VWR0573,MOV037,2025-02-16 12:20:00,46,39,Desktop
ACT00560,VWR0322,MOV005,2025-12-03 21:14:00,42,35,SmartTV
ACT00561,VWR0864,,2025-04-04 05:08:00,98,82,iphone
ACT00562,VWR1154,MOV040,2025-12-12 21:25:00,68,57,smart tv
ACT00563,VWR0183,MOV004,2025-06-13 18:41:00,103,86,iPhone
ACT00564,VWR1180,MOV038,2025-06-28 00:38:00,97,81,smart tv
ACT00565,VWR0539,MOV002,2025-04-08 20:08:00,25,21,smart tv
ACT00566,VWR0043,MOV051,2025-03-25 18:07:00,49,41,SmartTV
ACT00567,VWR0092,MOV004,2025-05-20 18:12:00,102,85,Mobile
ACT00568,VWR0255,MOV035,2025-10-17 20:57:00,38,32,Mobile
ACT00569,VWR0985,MOV004,2025-06-07 16:47:00,98,82,web
ACT00570,VWR0544,MOV004,2025-11-21 22:08:00,100,84,android
ACT00571,VWR1488,MOV041,2025-07-07 04:27:00,96,80,SmartTV
ACT00572,VWR0339,MOV054,2025-06-29 09:56:00,55,46,iphone
ACT00573,VWR0619,MOV020,2025-04-28 22:17:00,63,53,smart tv
ACT00574,VWR0881,,2025-09-21 19:21:00,43,36,iphone
ACT00575,VWR0222,MOV030,2025-06-20 20:52:00,63,53,web
ACT00576,VWR0640,MOV022,2025-03-17 21:05:00,19,16,Desktop
ACT00577,VWR0156,MOV017,2025-01-14 19:06:00,56,47,Mobile
ACT00578,VWR0462,MOV006,2025-06-13 14:37:00,99,83,web
ACT00579,VWR0941,MOV017,2025-02-03 18:43:00,110,92,Desktop
ACT00580,VWR1286,MOV042,2025-01-28 20:13:00,61,51,Desktop
ACT00581,VWR1368,MOV032,2025-01-06 06:19:00,52,44,iphone
ACT00582,VWR0207,MOV001,2025-08-03 05:10:00,97,81,iphone
ACT00583,VWR0925,MOV009,2025-05-19 23:13:00,13,11,iPhone
ACT00584,VWR1173,MOV015,2025-04-23 06:48:00,110,92,Desktop
ACT00585,VWR0964,MOV034,2025-04-30 20:29:00,96,80,smart tv
ACT00586,VWR0844,MOV001,2025-05-25 22:15:00,13,11,android
ACT00587,VWR0203,MOV017,2025-10-13 18:17:00,114,95,Desktop
ACT00588,VWR0021,MOV002,2025-08-17 20:26:00,110,92,Mobile
ACT00589,VWR0178,MOV024,2025-01-22 00:40:00,18,15,smart tv
ACT00590,VWR0539,MOV039,2025-04-21 00:44:00,34,29,SmartTV
ACT00591,VWR0748,MOV049,2025-03-08 19:30:00,62,52,smart tv
ACT00592,VWR0499,MOV015,2025-04-29 00:58:00,115,96,iphone
ACT00593,VWR0778,MOV009,2025-06-28 09:10:00,38,32,android
ACT00594,VWR1168,MOV019,2025-04-14 21:02:00,36,30,SmartTV
ACT00595,VWR0922,MOV051,2025-05-22 10:52:00,91,76,web
ACT00596,VWR0375,MOV007,2025-07-04 13:20:00,88,74,smart tv
ACT00597,VWR0314,MOV045,2025-11-16 07:46:00,106,89,web
ACT00598,VWR0846,MOV004,2025-06-13 18:10:00,111,93,iphone
ACT00599,VWR1153,MOV038,2025-12-16 18:24:00,100,84,SmartTV
ACT00600,VWR1029,MOV043,2025-01-19 19:19:00,114,95,iPhone
ACT00601,VWR1432,MOV052,2025-12-20 21:26:00,87,73,smart tv
ACT00602,VWR0044,MOV024,2025-02-02 00:17:00,34,29,Mobile
ACT00603,VWR1269,MOV050,2025-12-27 19:05:00,97,81,web
ACT00604,VWR0117,MOV052,2025-12-29 18:17:00,109,91,iPhone
ACT00605,VWR0148,MOV037,2025-05-11 23:05:00,97,81,iPhone
ACT00606,VWR1451,MOV052,2025-08-25 03:14:00,99,83,android
ACT00607,VWR0255,MOV022,2025-05-02 23:31:00,86,72,Mobile
ACT00608,VWR1182,MOV031,2025-04-10 18:50:00,79,66,Mobile
ACT00609,VWR1054,MOV036,2025-11-12 18:09:00,68,57,web
ACT00610,VWR0929,MOV027,2025-01-06 01:41:00,99,83,android
ACT00611,VWR0707,MOV001,2025-04-26 21:05:00,36,30,android
ACT00612,VWR1086,MOV051,2025-07-20 19:45:00,62,52,SmartTV
ACT00613,VWR0401,MOV050,2025-05-29 21:14:00,105,88,smart tv
ACT00614,VWR1413,MOV017,2025-03-10 06:20:00,117,98,android
ACT00615,VWR0454,MOV016,2025-10-23 20:27:00,55,46,smart tv
ACT00616,VWR0823,MOV031,2025-09-05 18:11:00,15,13,Desktop
ACT00617,VWR0530,MOV043,2025-01-16 22:04:00,64,54,SmartTV
ACT00618,VWR0544,MOV049,2025-11-08 19:16:00,112,94,iPhone
ACT00619,VWR1240,MOV005,2025-01-10 20:42:00,86,72,android
ACT00620,VWR1322,MOV003,2025-11-14 23:13:00,108,90,iPhone
ACT00621,VWR0860,MOV034,2025-05-29 21:03:00,66,55,iPhone
ACT00622,VWR1150,MOV015,2025-01-01 04:28:00,37,31,Mobile
ACT00623,VWR1335,MOV036,2025-02-01 23:27:00,15,13,smart tv
ACT00624,VWR0898,MOV003,2025-11-24 19:38:00,21,18,iPhone
ACT00625,VWR1366,MOV058,2025-04-18 17:33:00,105,88,Mobile
ACT00626,VWR0844,MOV009,2025-07-19 09:21:00,79,66,Mobile
ACT00627,VWR0581,MOV001,2025-01-17 08:45:00,46,39,SmartTV
ACT00628,VWR1252,MOV026,2025-05-22 02:01:00,112,94,Mobile
ACT00629,VWR0372,MOV038,2025-04-29 04:54:00,19,16,smart tv
ACT00630,VWR0541,MOV034,2025-07-19 19:03:00,76,64,Desktop
ACT00631,VWR0815,MOV015,2025-02-13 18:04:00,96,80,Desktop
ACT00632,VWR0713,MOV001,2025-01-21 00:18:00,117,98,Desktop
ACT00633,VWR1492,MOV050,2025-06-17 08:31:00,96,80,SmartTV
ACT00634,VWR1018,MOV011,2025-12-23 18:56:00,39,33,Mobile
ACT00635,VWR1306,MOV028,2025-04-28 14:27:00,110,92,Desktop
ACT00636,VWR0993,MOV009,2025-06-03 21:23:00,102,85,Desktop
ACT00637,VWR1144,MOV050,2025-04-22 19:35:00,115,96,android
ACT00638,VWR1010,MOV041,2025-05-08 01:49:00,50,42,android
ACT00639,VWR1249,MOV060,2025-11-08 18:04:00,55,46,smart tv
ACT00640,VWR0758,MOV057,2025-09-04 11:33:00,21,18,web
ACT00641,VWR0435,MOV047,2025-01-12 21:47:00,50,42,smart tv
ACT00642,VWR0902,MOV010,2025-03-01 00:35:00,100,84,Mobile
ACT00643,VWR0434,MOV056,2025-02-06 00:02:00,120,100,Desktop
ACT00644,VWR1200,MOV039,2025-02-14 23:49:00,93,78,web
ACT00645,VWR0613,MOV007,2025-06-27 02:03:00,116,97,Mobile
ACT00646,VWR0723,MOV024,2025-11-08 23:18:00,75,63,iphone
ACT00647,VWR0484,MOV002,2025-03-07 04:19:00,118,99,Desktop
ACT00648,VWR1369,MOV027,2025-02-26 10:26:00,105,88,smart tv
ACT00649,VWR0985,MOV058,2025-05-27 04:58:00,106,89,web
ACT00650,VWR0591,MOV045,2025-04-25 21:01:00,20,17,Mobile
ACT00651,VWR0152,MOV058,2025-09-22 17:07:00,99,83,smart tv
ACT00652,VWR0818,MOV060,2025-06-20 20:28:00,79,66,iPhone
ACT00653,VWR0560,MOV058,2025-01-01 10:25:00,92,77,android
ACT00654,VWR0005,MOV033,2025-07-22 19:56:00,45,38,SmartTV
ACT00655,VWR1011,MOV029,2025-12-05 00:55:00,69,58,iPhone
ACT00656,VWR1033,MOV013,2025-01-28 05:39:00,57,48,iphone
ACT00657,VWR0962,MOV052,2025-11-23 01:52:00,37,31,android
ACT00658,VWR0639,MOV045,2025-05-04 23:34:00,100,84,smart tv
ACT00659,VWR0905,MOV017,2025-02-28 19:56:00,117,98,iphone
ACT00660,VWR1021,MOV017,2025-01-10 15:58:00,99,83,smart tv
ACT00661,VWR0456,MOV060,2025-11-01 22:10:00,73,61,Mobile
ACT00662,VWR0616,MOV018,2025-06-08 18:35:00,114,95,android
ACT00663,VWR1012,MOV030,2025-09-12 19:29:00,56,47,Mobile
ACT00664,VWR0891,MOV060,2025-02-02 18:37:00,99,83,smart tv
ACT00665,VWR0450,MOV049,2025-05-17 02:47:00,116,97,iPhone
ACT00666,VWR1233,MOV014,2025-06-12 21:34:00,109,91,iphone
ACT00667,VWR0554,MOV029,2025-07-19 14:42:00,88,74,Mobile
ACT00668,VWR1050,MOV043,2025-02-07 15:00:00,68,57,android
ACT00668,VWR1370,MOV043,2025-03-10 20:10:00,51,43,iphone
ACT00669,VWR1478,MOV019,2025-04-02 04:21:00,45,38,web
ACT00670,VWR0057,MOV001,2025-06-30 22:01:00,57,48,SmartTV
ACT00671,VWR0821,MOV015,2025-04-30 02:01:00,102,85,iPhone
ACT00672,VWR1075,MOV012,2025-03-17 21:02:00,21,18,iphone
ACT00673,VWR0670,MOV032,2025-04-11 18:17:00,80,67,SmartTV
ACT00674,VWR0844,MOV038,2025-05-06 06:06:00,111,93,web
ACT00675,VWR0106,MOV010,2025-06-24 12:19:00,100,84,web
ACT00676,VWR0059,MOV042,2025-10-03 18:51:00,45,38,Mobile
ACT00677,VWR0123,MOV050,2025-04-11 19:57:00,118,99,web
ACT00678,VWR0115,MOV045,2025-08-07 19:56:00,115,96,smart tv
ACT00679,VWR0947,MOV004,2025-07-19 18:45:00,117,98,iphone
ACT00680,VWR0101,MOV058,2025-11-18 12:22:00,25,21,smart tv
ACT00681,VWR1303,MOV028,2025-12-08 18:48:00,104,87,iphone
ACT00682,VWR1238,MOV031,2025-05-03 00:03:00,116,97,web
ACT00683,VWR0525,MOV025,2025-02-15 23:26:00,48,40,Mobile
ACT00684,VWR0175,MOV025,2025-11-04 06:38:00,92,77,Desktop
ACT00685,VWR0661,MOV033,2025-05-11 19:35:00,70,59,android
ACT00686,VWR0012,MOV054,2025-10-31 19:02:00,26,22,SmartTV
ACT00687,VWR0939,MOV053,2025-09-03 00:38:00,105,88,android
ACT00688,VWR1061,MOV050,2025-08-23 19:50:00,118,99,smart tv
ACT00689,VWR0837,MOV001,2025-01-24 22:31:00,117,98,SmartTV
ACT00690,VWR0166,MOV021,2025-12-11 19:18:00,116,97,web
ACT00691,VWR0106,MOV015,2025-07-27 03:41:00,106,89,Desktop
ACT00692,VWR0293,MOV002,2025-04-14 22:57:00,104,87,Mobile
ACT00693,VWR1127,,2025-03-22 19:11:00,120,100,Desktop
ACT00694,VWR0751,MOV020,2025-08-23 20:36:00,69,58,smart tv
ACT00695,VWR0240,MOV034,2025-02-24 19:50:00,117,98,iphone
ACT00696,VWR1295,MOV006,2025-05-03 18:33:00,120,100,smart tv
ACT00697,VWR1304,MOV028,2025-07-06 07:56:00,117,98,smart tv
ACT00698,VWR0564,MOV039,2025-04-09 23:03:00,74,62,iphone
ACT00699,VWR1351,MOV038,2025-04-17 00:32:00,64,54,android
ACT00700,VWR1497,MOV048,2025-04-24 22:39:00,81,68,smart tv
ACT00701,VWR1083,MOV052,2025-01-13 21:34:00,40,34,iphone
ACT00702,VWR0392,MOV010,2025-04-25 18:01:00,21,18,iPhone
ACT00703,VWR0154,MOV052,2025-08-02 17:45:00,56,47,iPhone
ACT00704,VWR0961,MOV039,2025-08-31 17:56:00,78,65,iphone
ACT00705,VWR0165,MOV019,2025-08-21 18:29:00,109,91,iphone
ACT00706,VWR0028,MOV007,2025-12-09 21:29:00,117,98,iphone
ACT00707,VWR0138,MOV058,2025-10-11 02:31:00,103,86,iphone
ACT00708,VWR1023,MOV060,2025-09-04 19:44:00,69,58,Desktop
ACT00709,VWR0434,MOV018,2025-01-20 19:58:00,105,88,SmartTV
ACT00710,VWR0326,MOV044,2025-04-04 21:53:00,24,20,android
ACT00711,VWR0705,MOV039,2025-01-06 19:14:00,118,99,web
ACT00712,VWR1054,MOV032,2025-12-09 22:41:00,105,88,web
ACT00713,VWR0663,MOV030,2025-08-26 16:10:00,91,76,Mobile
ACT00714,VWR0080,MOV001,2025-02-12 08:03:00,98,82,Mobile
ACT00715,VWR0211,MOV051,2025-07-08 21:42:00,34,29,android
ACT00716,VWR1337,MOV015,2025-06-06 22:21:00,108,90,iPhone
ACT00717,VWR0320,MOV008,2025-08-29 01:20:00,81,68,android
ACT00718,VWR0019,MOV057,2025-05-22 19:17:00,88,74,iPhone
ACT00719,VWR0830,MOV004,2025-06-08 14:22:00,112,94,Mobile
ACT00720,VWR0736,MOV047,2025-09-06 17:35:00,37,31,SmartTV
ACT00721,VWR1252,,2025-01-16 20:37:00,16,14,iPhone
ACT00722,VWR0239,MOV027,2025-01-06 18:57:00,111,93,iphone
ACT00723,VWR1392,MOV023,2025-10-11 04:02:00,20,17,android
