activity_id,viewer_id,movie_id,watch_date,watch_minutes,completion_rate,device_used
ACT00356,VWR1187,MOV030,2025-11-03 17:31:00,116,97,Smart TV
ACT00357,VWR0741,MOV010,2025-07-20 03:07:00,74,62,Tablet
ACT00358,VWR1446,MOV048,2025-02-04 18:27:00,99,83,Mobile
ACT00359,VWR0649,MOV039,2025-06-17 08:50:00,16,14,Mobile
ACT00360,VWR0442,MOV052,2025-06-12 20:17:00,76,64,Mobile
ACT00361,VWR0856,MOV005,2025-09-12 19:21:00,21,18,Desktop
ACT00362,VWR0034,MOV016,2025-09-27 16:50:00,103,86,Mobile
ACT00363,VWR0806,MOV018,2025-10-28 04:25:00,96,80,Mobile
ACT00364,VWR0715,MOV050,2025-12-05 05:54:00,100,84,Mobile
ACT00365,VWR0854,MOV051,2025-05-10 22:23:00,44,37,Smart TV
ACT00366,VWR1286,MOV043,2025-08-09 22:00:00,104,87,Mobile
ACT00367,VWR0753,MOV029,2025-05-20 20:57:00,117,98,Desktop
ACT00368,VWR1322,MOV040,2025-08-25 18:29:00,54,45,Mobile
ACT00369,VWR0981,MOV044,2025-10-16 17:47:00,15,13,Smart TV
ACT00370,VWR0754,MOV039,2025-10-03 15:04:00,14,12,Smart TV
ACT00371,VWR1209,MOV033,2025-05-08 22:54:00,115,96,Desktop
ACT00372,VWR0478,MOV057,2025-07-06 17:01:00,15,13,Smart TV
ACT00373,VWR1010,MOV041,2025-02-11 17:08:00,14,12,Desktop
ACT00374,VWR0441,MOV054,2025-07-15 04:51:00,58,49,Desktop
ACT00375,VWR0354,MOV008,2025-04-08 18:18:00,50,42,Mobile
ACT00376,VWR0818,MOV026,2025-11-28 18:26:00,87,73,Mobile
ACT00377,VWR1144,MOV035,2025-10-05 19:00:00,94,79,Desktop
ACT00378,VWR0102,MOV036,2025-06-29 17:16:00,55,46,Desktop
ACT00379,VWR1068,MOV058,2025-09-03 13:55:00,34,29,Mobile
ACT00380,VWR1080,MOV020,2025-11-26 17:05:00,97,81,Mobile
ACT00381,VWR1440,MOV051,2025-06-04 19:58:00,12,10,Desktop
ACT00382,VWR0755,MOV051,2025-05-08 17:38:00,32,27,Desktop
ACT00383,VWR0438,MOV023,2025-02-26 22:27:00,105,88,Mobile
ACT00384,VWR0135,MOV057,2025-01-11 19:57:00,33,28,Desktop
ACT00385,VWR1362,MOV002,2025-02-19 07:31:00,114,95,Mobile
ACT00386,VWR0980,MOV005,2025-10-19 19:33:00,120,100,Mobile
ACT00387,VWR0662,MOV021,2025-06-11 19:44:00,97,81,Mobile
ACT00388,VWR0593,MOV030,2025-07-18 02:13:00,94,79,Mobile
ACT00389,VWR1384,MOV027,2025-07-28 13:41:00,102,85,Mobile
ACT00390,VWR1011,MOV010,2025-02-07 18:05:00,110,92,Mobile
ACT00391,VWR1232,MOV029,2025-05-07 00:36:00,99,83,Desktop
ACT00392,VWR0666,MOV015,2025-11-10 20:57:00,75,63,Smart TV
ACT00393,VWR0396,MOV021,2025-09-05 18:40:00,33,28,Mobile
ACT00394,VWR1261,MOV060,2025-10-26 12:42:00,48,40,Smart TV
ACT00395,VWR0089,MOV045,2025-02-01 21:47:00,106,89,Tablet
ACT00396,VWR0556,MOV020,2025-08-27 21:57:00,109,91,Mobile
ACT00397,VWR1229,MOV054,2025-05-27 15:04:00,108,90,Desktop
ACT00398,VWR0067,MOV028,2025-06-28 22:18:00,100,84,Smart TV
ACT00399,VWR0975,MOV042,2025-02-01 18:12:00,18,15,Smart TV
ACT00400,VWR1012,MOV027,2025-09-09 22:02:00,28,24,Mobile
ACT00401,VWR0090,MOV023,2025-03-11 22:08:00,118,99,Desktop
ACT00402,VWR1285,MOV035,2025-08-14 16:48:00,49,41,Desktop
ACT00403,VWR0868,MOV050,2025-12-04 03:32:00,102,85,Mobile
ACT00404,VWR1442,MOV051,2025-04-30 17:08:00,56,47,Tablet
ACT00405,VWR0250,MOV011,2025-01-30 00:23:00,49,41,Tablet
ACT00406,VWR0158,MOV053,2025-08-27 17:03:00,64,54,Mobile
ACT00407,VWR0588,MOV041,2025-12-19 22:13:00,106,89,Smart TV
ACT00408,VWR0312,MOV053,2025-06-22 21:00:00,109,91,Smart TV
ACT00409,VWR1113,MOV018,2025-06-25 19:53:00,22,19,Tablet
ACT00410,VWR0985,MOV015,2025-02-26 21:11:00,62,52,Tablet
ACT00411,VWR1281,MOV013,2025-04-18 18:54:00,27,23,Smart TV
ACT00412,VWR1457,MOV010,2025-04-01 20:23:00,97,81,Mobile
ACT00413,VWR1063,MOV055,2025-06-28 18:22:00,60,50,Tablet
ACT00414,VWR0724,MOV021,2025-12-07 21:57:00,32,27,Smart TV
ACT00415,VWR0785,MOV034,2025-05-29 21:38:00,40,34,Desktop
ACT00416,VWR0649,MOV003,2025-01-29 06:55:00,62,52,Mobile
ACT00417,VWR1041,MOV024,2025-03-11 23:52:00,92,77,Mobile
ACT00418,VWR0993,MOV039,2025-08-03 22:08:00,38,32,Smart TV
ACT00419,VWR1193,MOV009,2025-01-04 21:31:00,82,69,Mobile
ACT00420,VWR0456,MOV021,2025-05-14 11:38:00,118,99,Smart TV
ACT00421,VWR0048,MOV057,2025-04-20 17:52:00,69,58,Smart TV
ACT00422,VWR0213,MOV033,2025-05-20 17:29:00,120,100,Desktop
ACT00423,VWR0995,MOV033,2025-09-06 21:11:00,21,18,Mobile
ACT00424,VWR1477,MOV018,2025-01-12 18:49:00,25,21,Smart TV
ACT00425,VWR0506,MOV016,2025-09-22 23:26:00,102,85,Smart TV
ACT00426,VWR0025,MOV019,2025-10-09 18:55:00,105,88,Mobile
ACT00427,VWR0793,MOV026,2025-02-11 22:16:00,56,47,Smart TV
ACT00428,VWR0738,MOV037,2025-01-07 18:49:00,50,42,Tablet
ACT00429,VWR1373,MOV046,2025-01-04 09:46:00,69,58,Desktop
ACT00430,VWR1364,MOV043,2025-10-12 20:57:00,81,68,Desktop
ACT00431,VWR0008,MOV023,2025-12-31 22:40:00,63,53,Mobile
ACT00432,VWR0094,MOV050,2025-03-25 23:56:00,118,99,Mobile
ACT00433,VWR0120,MOV011,2025-03-11 10:53:00,30,25,Mobile
ACT00434,VWR1068,MOV040,2025-12-30 19:09:00,116,97,Mobile
ACT00435,VWR1105,MOV037,2025-01-29 06:14:00,120,100,Smart TV
ACT00436,VWR0304,MOV043,2025-06-22 19:14:00,26,22,Smart TV
ACT00437,VWR0807,MOV044,2025-02-09 22:34:00,98,82,Mobile
ACT00438,VWR1338,MOV026,2025-06-14 21:00:00,67,56,Smart TV
ACT00439,VWR1297,MOV047,2025-08-20 18:18:00,105,88,Smart TV
ACT00440,VWR0463,MOV022,2025-08-23 20:57:00,116,97,Mobile
ACT00441,VWR0140,MOV004,2025-12-20 22:13:00,98,82,Smart TV
ACT00442,VWR1354,MOV018,2025-06-07 19:08:00,116,97,Mobile
ACT00443,VWR0402,MOV007,2025-08-21 11:16:00,105,88,Desktop
ACT00444,VWR1430,MOV042,2025-08-29 18:00:00,63,53,Mobile
ACT00445,VWR1068,MOV005,2025-12-30 18:02:00,56,47,Mobile
ACT00446,VWR1436,MOV015,2025-08-04 22:43:00,82,69,Mobile
ACT00447,VWR1070,MOV023,2025-03-02 20:15:00,82,69,Desktop
ACT00448,VWR1300,MOV046,2025-04-10 20:12:00,50,42,Tablet
ACT00449,VWR0066,MOV011,2025-03-26 12:30:00,51,43,Desktop
ACT00450,VWR0630,MOV010,2025-09-13 10:22:00,109,91,Smart TV
ACT00451,VWR0392,MOV031,2025-03-11 04:14:00,116,97,Tablet
ACT00452,VWR0546,MOV010,2025-05-13 18:44:00,108,90,Mobile
ACT00453,VWR0419,MOV004,2025-06-24 22:33:00,80,67,Smart TV
ACT00454,VWR0504,MOV022,2025-05-25 09:18:00,109,91,Smart TV
ACT00455,VWR0867,MOV004,2025-04-19 10:17:00,110,92,Smart TV
ACT00456,VWR0124,MOV057,2025-11-30 07:14:00,64,54,Desktop
ACT00457,VWR1126,MOV044,2025-08-24 17:28:00,118,99,Desktop
ACT00458,VWR0118,MOV019,2025-08-01 18:13:00,40,34,Tablet
ACT00459,VWR0825,MOV035,2025-04-23 22:40:00,84,70,Mobile
ACT00460,VWR0431,MOV020,2025-10-06 20:30:00,52,44,Desktop
ACT00461,VWR1247,MOV021,2025-03-14 22:57:00,38,32,Desktop
ACT00462,VWR0043,MOV015,2025-11-02 21:50:00,62,52,Mobile
ACT00463,VWR0998,MOV059,2025-06-04 00:14:00,31,26,Tablet
ACT00464,VWR1165,MOV032,2025-12-31 22:12:00,45,38,Smart TV
ACT00465,VWR1059,MOV003,2025-11-25 20:39:00,24,20,Mobile
ACT00466,VWR0436,MOV047,2025-10-30 17:10:00,110,92,Tablet
ACT00467,VWR1013,MOV028,2025-02-26 20:00:00,26,22,Mobile
ACT00468,VWR1444,MOV038,2025-09-23 11:58:00,52,44,Mobile
ACT00469,VWR0575,MOV023,2025-06-27 23:07:00,118,99,Mobile
ACT00470,VWR0854,MOV040,2025-11-11 19:00:00,68,57,Smart TV
ACT00471,VWR0770,MOV028,2025-10-22 20:07:00,108,90,Mobile
ACT00472,VWR1223,MOV025,2025-03-16 19:58:00,104,87,Smart TV
ACT00473,VWR0673,MOV021,2025-05-07 00:02:00,112,94,Tablet
ACT00474,VWR0148,MOV028,2025-08-22 18:20:00,100,84,Smart TV
ACT00475,VWR0583,MOV002,2025-12-22 17:34:00,105,88,Mobile
ACT00476,VWR1284,MOV020,2025-06-12 20:38:00,105,88,Tablet
ACT00477,VWR1322,MOV054,2025-01-13 23:34:00,109,91,Mobile
ACT00478,VWR1128,MOV015,2025-03-25 20:46:00,108,90,Tablet
ACT00479,VWR0623,MOV020,2025-06-11 02:25:00,115,96,Smart TV
ACT00480,VWR0538,MOV055,2025-09-21 17:12:00,28,24,Mobile
ACT00481,VWR1080,MOV023,2025-10-21 17:46:00,111,93,Mobile
ACT00482,VWR0817,MOV001,2025-05-17 01:31:00,98,82,Smart TV
ACT00483,VWR1053,MOV049,2025-12-22 19:06:00,58,49,Smart TV
ACT00484,VWR0507,MOV028,2025-02-08 07:03:00,103,86,Mobile
ACT00485,VWR0502,MOV011,2025-11-27 15:40:00,82,69,Smart TV
ACT00486,VWR0931,MOV005,2025-08-18 19:39:00,93,78,Desktop
ACT00487,VWR1388,MOV018,2025-11-25 18:36:00,106,89,Mobile
ACT00488,VWR0038,MOV016,2025-08-01 14:33:00,120,100,Tablet
ACT00489,VWR0625,MOV056,2025-05-28 11:24:00,76,64,Tablet
ACT00490,VWR1160,MOV046,2025-05-05 20:50:00,45,38,Tablet
ACT00491,VWR1436,MOV033,2025-08-16 05:20:00,98,82,Mobile
ACT00492,VWR1375,MOV053,2025-02-24 04:18:00,87,73,Smart TV
ACT00493,VWR1288,MOV047,2025-02-28 21:45:00,100,84,Tablet
ACT00494,VWR1351,MOV038,2025-01-29 22:43:00,73,61,Mobile
ACT00495,VWR0153,MOV031,2025-01-16 18:11:00,79,66,Mobile
ACT00496,VWR0071,MOV039,2025-02-15 19:12:00,105,88,Smart TV
ACT00497,VWR1326,MOV037,2025-06-09 09:03:00,81,68,Tablet
ACT00498,VWR1472,MOV046,2025-08-11 08:37:00,15,13,Tablet
ACT00499,VWR0374,MOV022,2025-10-21 19:58:00,115,96,Mobile
ACT00500,VWR1468,MOV022,2025-09-16 23:05:00,21,18,Tablet
ACT00501,VWR0541,MOV060,2025-02-28 20:57:00,28,24,Tablet
ACT00502,VWR0141,MOV023,2025-08-02 22:18:00,111,93,Tablet
ACT00503,VWR0750,MOV055,2025-03-14 19:47:00,50,42,Smart TV
ACT00504,VWR0932,MOV002,2025-11-05 21:30:00,117,98,Mobile
ACT00505,VWR0125,MOV001,2025-03-13 23:22:00,84,70,Desktop
ACT00506,VWR0604,MOV002,2025-05-08 04:53:00,104,87,Mobile
ACT00507,VWR0252,MOV001,2025-09-28 09:44:00,61,51,Tablet
ACT00508,VWR0420,MOV029,2025-07-11 05:11:00,103,86,Mobile
ACT00509,VWR0432,MOV060,2025-03-13 03:39:00,120,100,Smart TV
ACT00510,VWR0327,MOV036,2025-01-29 18:08:00,34,29,Mobile
ACT00511,VWR0560,MOV016,2025-08-19 20:30:00,33,28,Desktop
ACT00512,VWR0619,MOV040,2025-11-28 15:04:00,40,34,Smart TV
ACT00513,VWR1156,MOV029,2025-03-11 22:12:00,22,19,Tablet
ACT00514,VWR0656,MOV039,2025-02-26 14:00:00,76,64,Mobile
ACT00515,VWR0883,MOV037,2025-08-17 10:18:00,16,14,Mobile
ACT00516,VWR1396,MOV059,2025-11-19 23:15:00,78,65,Mobile
ACT00517,VWR1189,MOV010,2025-08-11 17:39:00,38,32,Tablet
ACT00518,VWR1331,MOV022,2025-01-15 17:09:00,116,97,Mobile
ACT00519,VWR0489,MOV005,2025-08-13 23:37:00,36,30,Smart TV
ACT00520,VWR0743,MOV055,2025-07-20 21:29:00,99,83,Mobile
ACT00521,VWR1384,MOV043,2025-05-03 21:07:00,69,58,Mobile
ACT00522,VWR0342,MOV047,2025-01-22 22:26:00,22,19,Smart TV
ACT00523,VWR0349,MOV033,2025-05-07 07:41:00,27,23,Mobile
ACT00524,VWR1357,MOV028,2025-10-10 06:42:00,74,62,Tablet
ACT00525,VWR0169,MOV019,2025-07-13 19:29:00,110,92,Desktop
ACT00526,VWR0363,MOV050,2025-12-11 17:01:00,93,78,Tablet
ACT00527,VWR0869,MOV043,2025-10-11 18:36:00,102,85,Tablet
ACT00528,VWR0558,MOV042,2025-08-01 20:11:00,64,54,Smart TV
ACT00529,VWR0572,MOV043,2025-03-04 02:08:00,19,16,Desktop
ACT00530,VWR0798,MOV040,2025-11-25 19:18:00,61,51,Desktop
ACT00531,VWR0052,MOV023,2025-03-07 20:23:00,102,85,Mobile
ACT00532,VWR0175,MOV022,2025-08-29 20:49:00,109,91,Mobile
ACT00533,VWR0756,MOV055,2025-12-23 23:06:00,106,89,Mobile
ACT00534,VWR1173,MOV005,2025-03-30 18:05:00,111,93,Mobile
ACT00535,VWR0231,MOV004,2025-04-05 17:44:00,76,64,Tablet
ACT00536,VWR1178,MOV056,2025-06-28 07:52:00,108,90,Desktop
ACT00537,VWR1363,MOV002,2025-02-25 09:29:00,116,97,Smart TV
ACT00538,VWR0778,MOV058,2025-02-07 05:12:00,76,64,Smart TV
ACT00539,VWR0678,MOV057,2025-09-19 19:09:00,109,91,Mobile
ACT00540,VWR0776,MOV015,2025-03-06 09:02:00,56,47,Mobile
ACT00541,VWR0166,MOV039,2025-07-08 16:54:00,70,59,Smart TV
ACT00542,VWR0388,MOV006,2025-05-18 17:40:00,19,16,Desktop
ACT00543,VWR0281,MOV026,2025-02-10 19:46:00,61,51,Desktop
ACT00544,VWR0646,MOV031,2025-09-15 19:46:00,15,13,Desktop
ACT00545,VWR1045,MOV046,2025-10-29 18:04:00,76,64,Smart TV
ACT00546,VWR1253,MOV030,2025-04-28 20:14:00,45,38,Mobile
ACT00547,VWR1441,MOV044,2025-04-27 16:13:00,12,10,Mobile
ACT00548,VWR0247,MOV031,2025-11-11 19:47:00,92,77,Tablet
ACT00549,VWR1048,MOV022,2025-09-23 23:43:00,97,81,Desktop
ACT00550,VWR0338,MOV044,2025-04-26 21:12:00,87,73,Tablet
ACT00551,VWR0418,MOV024,2025-12-24 19:01:00,69,58,Tablet
ACT00552,VWR0577,MOV026,2025-02-19 09:36:00,46,39,Desktop
ACT00553,VWR0089,MOV053,2025-10-31 18:19:00,24,20,Tablet
ACT00554,VWR0569,MOV006,2025-03-21 09:20:00,115,96,Desktop
ACT00555,VWR0119,MOV025,2025-11-10 19:28:00,66,55,Smart TV
ACT00556,VWR1451,MOV038,2025-03-25 09:14:00,86,72,Smart TV
ACT00557,VWR0142,MOV001,2025-12-26 21:29:00,99,83,Desktop
ACT00558,VWR0324,MOV034,2025-02-10 22:56:00,72,60,Desktop
ACT00559,VWR1212,MOV048,2025-05-13 21:01:00,93,78,Desktop
ACT00560,VWR0539,MOV004,2025-04-20 22:14:00,118,99,Tablet
ACT00561,VWR0125,MOV035,2025-03-12 22:05:00,80,67,Desktop
ACT00562,VWR0043,MOV060,2025-05-21 19:54:00,51,43,Mobile
ACT00563,VWR0899,MOV059,2025-07-09 11:01:00,108,90,Mobile
ACT00564,VWR1408,MOV045,2025-10-12 20:21:00,40,34,Mobile
ACT00565,VWR0076,MOV004,2025-04-18 15:23:00,108,90,Mobile
ACT00566,VWR0789,MOV029,2025-03-29 22:04:00,25,21,Tablet
ACT00567,VWR0607,MOV041,2025-07-25 20:55:00,51,43,Smart TV
ACT00568,VWR0532,MOV004,2025-09-08 23:08:00,51,43,Smart TV
ACT00569,VWR0614,MOV013,2025-07-12 04:48:00,73,61,Mobile
ACT00570,VWR0724,MOV059,2025-02-03 19:08:00,117,98,Smart TV
ACT00571,VWR1379,MOV043,2025-11-01 06:37:00,112,94,Desktop
ACT00572,VWR0177,MOV006,2025-04-23 17:38:00,55,46,Tablet
ACT00573,VWR0547,MOV040,2025-02-01 19:24:00,111,93,Mobile
ACT00574,VWR0057,MOV042,2025-09-08 17:08:00,30,25,Tablet
ACT00575,VWR0922,MOV019,2025-08-09 18:20:00,108,90,Mobile
ACT00576,VWR1205,MOV029,2025-07-24 18:06:00,25,21,Smart TV
ACT00577,VWR1386,MOV007,2025-11-17 12:36:00,68,57,Mobile
ACT00578,VWR0115,MOV037,2025-09-06 23:11:00,116,97,Tablet
ACT00579,VWR1352,MOV031,2025-03-31 16:44:00,49,41,Tablet
ACT00580,VWR1111,MOV045,2025-11-03 23:15:00,117,98,Desktop
ACT00581,VWR0305,MOV050,2025-02-06 15:42:00,69,58,Tablet
ACT00582,VWR0161,MOV053,2025-08-30 08:22:00,32,27,Smart TV
ACT00583,VWR0711,MOV034,2025-04-02 04:53:00,32,27,Mobile
ACT00584,VWR0210,MOV002,2025-04-16 10:47:00,103,86,Mobile
ACT00585,VWR0770,MOV002,2025-03-12 20:08:00,106,89,Mobile
ACT00586,VWR1211,MOV003,2025-08-16 19:45:00,100,84,Desktop
ACT00587,VWR1460,MOV033,2025-05-27 01:09:00,16,14,Desktop
ACT00588,VWR1474,MOV013,2025-08-31 23:43:00,106,89,Mobile
ACT00589,VWR1451,MOV059,2025-01-02 19:00:00,76,64,Smart TV
ACT00590,VWR0481,MOV020,2025-09-11 18:38:00,104,87,Desktop
ACT00591,VWR0900,MOV056,2025-12-18 22:39:00,62,52,Desktop
ACT00592,VWR0947,MOV007,2025-12-29 18:00:00,56,47,Desktop
ACT00593,VWR0302,MOV052,2025-08-29 20:21:00,28,24,Desktop
ACT00594,VWR0233,MOV046,2025-06-21 19:23:00,14,12,Smart TV
ACT00595,VWR0120,MOV037,2025-11-22 19:11:00,91,76,Mobile
ACT00596,VWR0468,MOV032,2025-03-25 17:55:00,84,70,Tablet
ACT00597,VWR0164,MOV023,2025-05-08 23:46:00,97,81,Mobile
ACT00598,VWR0569,MOV007,2025-10-09 18:13:00,31,26,Desktop
ACT00599,VWR0089,MOV056,2025-03-11 23:49:00,48,40,Tablet
ACT00600,VWR0876,MOV030,2025-03-08 17:56:00,98,82,Desktop
ACT00601,VWR0986,MOV041,2025-08-11 21:57:00,75,63,Tablet
ACT00602,VWR1368,MOV019,2025-11-27 17:12:00,69,58,Desktop
ACT00603,VWR1315,MOV005,2025-09-17 06:47:00,14,12,Desktop
ACT00604,VWR0027,MOV056,2025-10-26 20:35:00,67,56,Smart TV
ACT00605,VWR0355,MOV029,2025-04-07 22:35:00,99,83,Desktop
ACT00606,VWR1104,MOV035,2025-12-13 09:36:00,52,44,Smart TV
ACT00607,VWR0378,MOV030,2025-01-31 12:18:00,116,97,Tablet
ACT00608,VWR1166,MOV055,2025-06-23 18:24:00,118,99,Desktop
ACT00609,VWR0342,MOV011,2025-09-05 01:52:00,88,74,Smart TV
ACT00610,VWR1137,MOV014,2025-03-20 20:42:00,64,54,Mobile
ACT00611,VWR0309,MOV020,2025-01-19 22:21:00,114,95,Mobile
ACT00612,VWR1412,MOV021,2025-06-13 22:13:00,106,89,Mobile
ACT00613,VWR0676,MOV023,2025-09-11 19:18:00,108,90,Desktop
ACT00614,VWR1433,MOV056,2025-02-18 17:29:00,51,43,Mobile
ACT00615,VWR0805,MOV037,2025-07-28 21:44:00,42,35,Smart TV
ACT00616,VWR1410,MOV058,2025-03-19 03:22:00,38,32,Mobile
ACT00617,VWR1285,MOV005,2025-08-04 05:21:00,44,37,Desktop
ACT00618,VWR0721,MOV023,2025-12-01 22:36:00,91,76,Desktop
ACT00619,VWR0118,MOV007,2025-04-28 19:09:00,44,37,Tablet
ACT00620,VWR1120,MOV017,2025-11-22 17:25:00,37,31,Desktop
ACT00621,VWR1223,MOV015,2025-08-03 21:47:00,70,59,Smart TV
ACT00622,VWR0872,MOV055,2025-08-12 19:11:00,105,88,Mobile
ACT00623,VWR1256,MOV050,2025-10-18 19:23:00,109,91,Mobile
ACT00624,VWR0237,MOV040,2025-08-31 18:37:00,109,91,Mobile
ACT00625,VWR0951,MOV044,2025-02-07 07:19:00,84,70,Tablet
ACT00626,VWR0946,MOV004,2025-02-19 20:22:00,84,70,Desktop
ACT00627,VWR0672,MOV042,2025-06-05 11:29:00,51,43,Desktop
ACT00628,VWR0327,MOV041,2025-08-02 23:20:00,46,39,Mobile
ACT00629,VWR0924,MOV003,2025-12-17 18:34:00,64,54,Mobile
ACT00630,VWR0379,MOV018,2025-05-07 21:44:00,12,10,Desktop
ACT00631,VWR1110,MOV047,2025-05-06 18:21:00,55,46,Desktop
ACT00632,VWR1098,MOV039,2025-12-13 19:28:00,117,98,Tablet
ACT00633,VWR1184,MOV038,2025-07-27 07:32:00,99,83,Tablet
ACT00634,VWR0608,MOV058,2025-04-02 23:48:00,86,72,Desktop
ACT00635,VWR0518,MOV037,2025-06-15 11:11:00,91,76,Smart TV
ACT00636,VWR0313,MOV039,2025-11-29 00:04:00,36,30,Smart TV
ACT00637,VWR1215,MOV016,2025-07-20 18:51:00,76,64,Smart TV
ACT00638,VWR0802,MOV059,2025-06-04 21:31:00,31,26,Tablet
ACT00639,VWR1312,MOV044,2025-05-05 19:02:00,31,26,Smart TV
ACT00640,VWR0275,MOV046,2025-10-19 07:32:00,55,46,Desktop
ACT00641,VWR0076,MOV016,2025-04-28 19:11:00,120,100,Mobile
ACT00642,VWR0193,MOV020,2025-05-09 17:45:00,52,44,Mobile
ACT00643,VWR0597,MOV005,2025-11-26 20:37:00,114,95,Smart TV
ACT00644,VWR0653,MOV012,2025-08-14 19:37:00,98,82,Mobile
ACT00645,VWR0221,MOV051,2025-12-27 23:48:00,68,57,Desktop
ACT00646,VWR0597,MOV005,2025-05-21 01:00:00,69,58,Smart TV
ACT00647,VWR0842,MOV024,2025-06-28 01:26:00,46,39,Mobile
ACT00648,VWR0697,MOV051,2025-10-11 07:49:00,36,30,Desktop
ACT00649,VWR0068,MOV015,2025-05-21 20:22:00,55,46,Desktop
ACT00650,VWR1085,MOV031,2025-09-15 19:39:00,42,35,Mobile
ACT00651,VWR0908,MOV020,2025-02-02 22:37:00,117,98,Mobile
ACT00652,VWR1302,MOV028,2025-03-01 19:20:00,15,13,Desktop
ACT00653,VWR0827,MOV042,2025-09-27 17:37:00,67,56,Tablet
ACT00654,VWR0350,MOV050,2025-12-20 12:51:00,58,49,Mobile
ACT00655,VWR0760,MOV031,2025-02-03 21:13:00,24,20,Desktop
ACT00656,VWR0114,MOV008,2025-10-04 21:17:00,54,45,Mobile
ACT00657,VWR0519,MOV022,2025-12-01 11:21:00,100,84,Mobile
ACT00658,VWR0281,MOV050,2025-10-15 00:15:00,18,15,Desktop
ACT00659,VWR1286,MOV012,2025-04-25 18:02:00,46,39,Mobile
ACT00660,VWR0876,MOV014,2025-08-12 20:09:00,55,46,Desktop
ACT00661,VWR1192,MOV004,2025-11-04 13:30:00,26,22,Smart TV
ACT00662,VWR0949,MOV031,2025-05-27 17:21:00,66,55,Tablet
ACT00663,VWR1019,MOV018,2025-08-22 00:30:00,118,99,Mobile
ACT00664,VWR0318,MOV012,2025-10-18 10:30:00,118,99,Mobile
ACT00665,VWR1028,MOV017,2025-04-26 18:04:00,27,23,Mobile
ACT00666,VWR0095,MOV007,2025-03-18 07:35:00,36,30,Tablet
ACT00667,VWR0786,MOV002,2025-11-24 20:28:00,42,35,Smart TV
ACT00668,VWR0294,MOV031,2025-09-01 08:38:00,73,61,Smart TV
ACT00669,VWR0042,MOV045,2025-08-15 18:09:00,103,86,Desktop
ACT00670,VWR0155,MOV029,2025-07-14 18:20:00,100,84,Desktop
ACT00671,VWR1447,MOV007,2025-11-04 22:02:00,86,72,Smart TV
ACT00672,VWR1214,MOV022,2025-10-16 16:49:00,102,85,Mobile
ACT00673,VWR0189,MOV043,2025-01-10 16:16:00,55,46,Mobile
ACT00674,VWR0739,MOV005,2025-12-30 03:31:00,34,29,Mobile
ACT00675,VWR0404,MOV031,2025-07-10 22:13:00,81,68,Mobile
ACT00676,VWR1194,MOV002,2025-09-26 17:48:00,97,81,Mobile
ACT00677,VWR1028,MOV026,2025-05-17 13:29:00,18,15,Mobile
ACT00678,VWR0695,MOV033,2025-10-21 14:54:00,106,89,Mobile
ACT00679,VWR0046,MOV001,2025-12-30 22:10:00,105,88,Mobile
ACT00680,VWR1411,MOV026,2025-08-25 05:53:00,44,37,Mobile
ACT00681,VWR0445,MOV045,2025-09-02 22:42:00,64,54,Desktop
ACT00682,VWR0936,MOV029,2025-01-16 13:03:00,112,94,Mobile
ACT00683,VWR0210,MOV036,2025-02-09 20:33:00,106,89,Mobile
ACT00684,VWR0153,MOV021,2025-03-17 23:17:00,115,96,Mobile
ACT00685,VWR1270,MOV012,2025-10-30 21:16:00,120,100,Mobile
ACT00686,VWR0949,MOV055,2025-08-28 06:59:00,116,97,Tablet
ACT00687,VWR0609,MOV029,2025-11-17 19:05:00,96,80,Mobile
ACT00688,VWR1238,MOV008,2025-03-17 03:57:00,52,44,Smart TV
ACT00689,VWR0160,MOV047,2025-12-08 08:21:00,69,58,Smart TV
ACT00690,VWR1095,MOV034,2025-12-06 15:54:00,36,30,Smart TV
ACT00691,VWR0535,MOV024,2025-12-23 10:00:00,50,42,Smart TV
ACT00692,VWR1009,MOV033,2025-10-04 17:25:00,81,68,Smart TV
ACT00693,VWR1156,MOV010,2025-02-12 22:40:00,55,46,Tablet
ACT00694,VWR1281,MOV028,2025-10-06 18:27:00,79,66,Smart TV
ACT00695,VWR1141,MOV043,2025-03-19 19:47:00,93,78,Desktop
ACT00696,VWR0727,MOV009,2025-03-14 17:58:00,87,73,Smart TV
ACT00697,VWR1404,MOV013,2025-02-05 21:45:00,94,79,Desktop
ACT00698,VWR0531,MOV042,2025-12-10 20:30:00,105,88,Tablet
ACT00699,VWR0734,MOV060,2025-01-07 23:48:00,94,79,Mobile
ACT00700,VWR0085,MOV026,2025-03-04 22:21:00,52,44,Mobile
ACT00701,VWR0040,MOV055,2025-05-21 19:10:00,110,92,Smart TV
ACT00702,VWR1266,MOV017,2025-05-23 14:52:00,99,83,Desktop
ACT00703,VWR1187,MOV023,2025-02-28 01:55:00,118,99,Smart TV
ACT00704,VWR0659,MOV023,2025-04-27 17:18:00,87,73,Smart TV
ACT00705,VWR0332,MOV013,2025-06-16 17:54:00,87,73,Smart TV
ACT00706,VWR0657,MOV012,2025-07-24 21:23:00,80,67,Desktop
ACT00707,VWR1361,MOV041,2025-01-22 22:51:00,85,71,Mobile
ACT00708,VWR0046,MOV021,2025-01-23 19:26:00,98,82,Mobile
ACT00709,VWR0142,MOV031,2025-08-04 16:49:00,16,14,Desktop
ACT00710,VWR1012,MOV028,2025-05-22 20:05:00,44,37,Mobile
